step,time(s),angle(deg),motor_angle(deg),target(deg),error(deg),action,reward
8163,8.163000,92.961777,91.229012,90.000000,2.961782,82.703156,0.851853
8164,8.164000,92.949501,91.237717,90.000000,2.949501,83.585556,0.854442
8165,8.165000,92.935081,91.251022,90.000000,2.935082,83.825821,0.857204
8166,8.166000,92.918541,91.269180,90.000000,2.918546,83.576408,0.860134
8167,8.167000,92.899887,91.292442,90.000000,2.899893,83.019501,0.863224
8168,8.168000,92.879150,91.320992,90.000000,2.879150,82.320847,0.866464
8169,8.169000,92.856323,91.354980,90.000000,2.856323,81.532471,0.869847
8170,8.170000,92.831436,91.394516,90.000000,2.831441,80.668633,0.873364
8171,8.171000,92.804520,91.439629,90.000000,2.804523,79.611542,0.877004
8172,8.172000,92.775597,91.490311,90.000000,2.775598,78.392578,0.880757
8173,8.173000,92.744690,91.546532,90.000000,2.744691,77.124092,0.884614
8174,8.174000,92.711838,91.608208,90.000000,2.711838,75.750336,0.888562
8175,8.175000,92.677071,91.675270,90.000000,2.677072,74.229797,0.892590
8176,8.176000,92.640427,91.747643,90.000000,2.640428,72.631180,0.896688
8177,8.177000,92.601944,91.825233,90.000000,2.601947,70.966034,0.900841
8178,8.178000,92.561676,91.907967,90.000000,2.561676,69.158531,0.905040
8179,8.179000,92.519646,91.995728,90.000000,2.519650,67.276054,0.909270
8180,8.180000,92.475922,92.088409,90.000000,2.475923,65.504822,0.913520
8181,8.181000,92.430542,92.185913,90.000000,2.430543,63.537193,0.917777
8182,8.182000,92.383553,92.288101,90.000000,2.383558,61.379257,0.922028
8183,8.183000,92.335030,92.394882,90.000000,2.335030,59.129845,0.926261
8184,8.184000,92.285011,92.506104,90.000000,2.285012,56.726883,0.930463
8185,8.185000,92.233559,92.621635,90.000000,2.233561,54.280518,0.934622
8186,8.186000,92.180740,92.741341,90.000000,2.180743,51.916451,0.938725
8187,8.187000,92.126610,92.865082,90.000000,2.126613,49.530792,0.942761
8188,8.188000,92.071228,92.992722,90.000000,2.071234,47.160976,0.946719
8189,8.189000,92.014679,93.124092,90.000000,2.014680,44.821308,0.950586
8190,8.190000,91.957016,93.259041,90.000000,1.957020,42.534531,0.954354
8191,8.191000,91.898315,93.397392,90.000000,1.898321,40.270859,0.958010
8192,8.192000,91.838654,93.538971,90.000000,1.838653,38.023247,0.961547
8193,8.193000,91.778084,93.683601,90.000000,1.778089,35.809021,0.964955
8194,8.194000,91.716705,93.831116,90.000000,1.716707,33.580879,0.968227
8195,8.195000,91.654587,93.981346,90.000000,1.654586,31.389404,0.971354
8196,8.196000,91.591789,94.134125,90.000000,1.591789,28.691711,0.974330
8197,8.197000,91.528412,94.289291,90.000000,1.528412,25.465158,0.977150
8198,8.198000,91.464523,94.446693,90.000000,1.464522,21.556360,0.979808
8199,8.199000,91.400200,94.606171,90.000000,1.400202,16.860844,0.982301
8200,8.200000,91.335533,94.767563,90.000000,1.335534,11.615915,0.984626
8201,8.201000,91.270607,94.930733,90.000000,1.270606,6.064116,0.986780
8202,8.202000,91.205490,95.095512,90.000000,1.205494,0.525999,0.988763
8203,8.203000,91.140282,95.261719,90.000000,1.140286,-4.523103,0.990573
8204,8.204000,91.075066,95.429161,90.000000,1.075065,-9.084206,0.992212
8205,8.205000,91.009903,95.597549,90.000000,1.009905,-13.190123,0.993682
8206,8.206000,90.944908,95.766579,90.000000,0.944909,-17.080711,0.994985
8207,8.207000,90.880150,95.935867,90.000000,0.880152,-20.953957,0.996123
8208,8.208000,90.815712,96.105049,90.000000,0.815716,-24.817394,0.997103
8209,8.209000,90.751694,96.273735,90.000000,0.751696,-28.414240,0.997928
8210,8.210000,90.688164,96.441559,90.000000,0.688169,-31.920343,0.998604
8211,8.211000,90.625221,96.608215,90.000000,0.625222,-35.093201,0.999137
8212,8.212000,90.562935,96.773415,90.000000,0.562937,-38.446518,0.999536
8213,8.213000,90.501396,96.936905,90.000000,0.501397,-42.050156,0.999807
8214,8.214000,90.440681,97.098450,90.000000,0.440684,-45.792389,0.999959
8215,8.215000,90.380875,97.257774,90.000000,0.380879,-49.480022,0.999999
8216,8.216000,90.322060,97.414680,90.000000,0.322064,-53.967617,0.999938
8217,8.217000,90.264313,97.568909,90.000000,0.264315,-58.583252,0.999785
8218,8.218000,90.207703,97.720276,90.000000,0.207706,-63.044106,0.999548
8219,8.219000,90.152321,97.868568,90.000000,0.152320,-67.397247,0.999238
8220,8.220000,90.098221,98.013550,90.000000,0.098225,-71.492233,0.998864
8221,8.221000,90.045494,98.154991,90.000000,0.045496,-75.181793,0.998437
8222,8.222000,89.994209,98.292641,90.000000,-0.005792,-78.577484,0.997965
8223,8.223000,89.944412,98.426224,90.000000,-0.055584,-81.595444,0.997459
8224,8.224000,89.896202,98.555435,90.000000,-0.103798,-84.001678,0.996928
8225,8.225000,89.849617,98.679977,90.000000,-0.150380,-85.837875,0.996382
8226,8.226000,89.804733,98.799561,90.000000,-0.195261,-87.287079,0.995828
8227,8.227000,89.761612,98.913918,90.000000,-0.238387,-88.390343,0.995276
8228,8.228000,89.720299,99.022820,90.000000,-0.279696,-89.173584,0.994734
8229,8.229000,89.680862,99.126038,90.000000,-0.319134,-89.785187,0.994210
8230,8.230000,89.643349,99.223396,90.000000,-0.356652,-90.332321,0.993710
8231,8.231000,89.607803,99.314743,90.000000,-0.392196,-90.737617,0.993241
8232,8.232000,89.574272,99.399971,90.000000,-0.425726,-91.074921,0.992809
8233,8.233000,89.542809,99.479019,90.000000,-0.457192,-91.477890,0.992420
8234,8.234000,89.513435,99.551834,90.000000,-0.486562,-91.858742,0.992079
8235,8.235000,89.486206,99.618385,90.000000,-0.513794,-92.168716,0.991789
8236,8.236000,89.461151,99.678665,90.000000,-0.538847,-92.389618,0.991554
8237,8.237000,89.438293,99.732658,90.000000,-0.561701,-92.494308,0.991377
8238,8.238000,89.417671,99.780365,90.000000,-0.582328,-92.451675,0.991259
8239,8.239000,89.399300,99.821785,90.000000,-0.600695,-92.257416,0.991203
8240,8.240000,89.383209,99.856911,90.000000,-0.616787,-91.924736,0.991208
8241,8.241000,89.369415,99.885750,90.000000,-0.630584,-91.428673,0.991275
8242,8.242000,89.357933,99.908287,90.000000,-0.642065,-90.800865,0.991402
8243,8.243000,89.348770,99.924530,90.000000,-0.651224,-90.024307,0.991589
8244,8.244000,89.341942,99.934486,90.000000,-0.658055,-89.111069,0.991832
8245,8.245000,89.337463,99.938179,90.000000,-0.662535,-88.097168,0.992129
8246,8.246000,89.335320,99.935646,90.000000,-0.664680,-87.022850,0.992476
8247,8.247000,89.335518,99.926918,90.000000,-0.664482,-85.829605,0.992869
8248,8.248000,89.338051,99.912056,90.000000,-0.661948,-84.536057,0.993304
8249,8.249000,89.342918,99.891113,90.000000,-0.657078,-83.288666,0.993773
8250,8.250000,89.350113,99.864166,90.000000,-0.649886,-82.089478,0.994273
8251,8.251000,89.359612,99.831299,90.000000,-0.640385,-80.857162,0.994795
8252,8.252000,89.371414,99.792580,90.000000,-0.628582,-79.624077,0.995333
8253,8.253000,89.385490,99.748131,90.000000,-0.614505,-78.372444,0.995880
8254,8.254000,89.401825,99.698029,90.000000,-0.598174,-76.733635,0.996427
8255,8.255000,89.420387,99.642380,90.000000,-0.579610,-74.955154,0.996966
8256,8.256000,89.441154,99.581299,90.000000,-0.558846,-73.298454,0.997489
8257,8.257000,89.464096,99.514877,90.000000,-0.535903,-71.381851,0.997986
8258,8.258000,89.489182,99.443207,90.000000,-0.510816,-69.307594,0.998450
8259,8.259000,89.516373,99.366394,90.000000,-0.483625,-66.987900,0.998870
8260,8.260000,89.545631,99.284538,90.000000,-0.454365,-64.651299,0.999237
8261,8.261000,89.576920,99.197762,90.000000,-0.423076,-62.172455,0.999543
8262,8.262000,89.610199,99.106186,90.000000,-0.389799,-59.350510,0.999778
8263,8.263000,89.645416,99.009956,90.000000,-0.354582,-56.616650,0.999933
8264,8.264000,89.682526,98.909210,90.000000,-0.317474,-54.249886,0.999998
8265,8.265000,89.721474,98.804100,90.000000,-0.278521,-51.853268,0.999966
8266,8.266000,89.762215,98.694786,90.000000,-0.237779,-49.424114,0.999828
8267,8.267000,89.804695,98.581451,90.000000,-0.195302,-47.010040,0.999576
8268,8.268000,89.848854,98.464279,90.000000,-0.151145,-44.497093,0.999202
8269,8.269000,89.894630,98.343468,90.000000,-0.105369,-41.807571,0.998699
8270,8.270000,89.941963,98.219215,90.000000,-0.058036,-38.964928,0.998061
8271,8.271000,89.990799,98.091705,90.000000,-0.009200,-36.064041,0.997281
8272,8.272000,90.041061,97.961098,90.000000,0.041063,-33.104790,0.996354
8273,8.273000,90.092697,97.827568,90.000000,0.092699,-30.117809,0.995276
8274,8.274000,90.145630,97.691292,90.000000,0.145633,-27.371101,0.994042
8275,8.275000,90.199791,97.552444,90.000000,0.199797,-24.715137,0.992649
8276,8.276000,90.255119,97.411209,90.000000,0.255121,-21.945423,0.991095
8277,8.277000,90.311531,97.267792,90.000000,0.311532,-19.110147,0.989378
8278,8.278000,90.368965,97.122383,90.000000,0.368967,-16.083313,0.987497
8279,8.279000,90.427338,96.975197,90.000000,0.427338,-12.960057,0.985453
8280,8.280000,90.486580,96.826447,90.000000,0.486583,-9.689988,0.983245
8281,8.281000,90.546608,96.676308,90.000000,0.546613,-6.056329,0.980877
8282,8.282000,90.607368,96.524986,90.000000,0.607368,-1.934104,0.978350
8283,8.283000,90.668755,96.372665,90.000000,0.668757,2.780315,0.975668
8284,8.284000,90.730705,96.219536,90.000000,0.730707,7.765160,0.972835
8285,8.285000,90.793137,96.065796,90.000000,0.793142,12.651608,0.969856
8286,8.286000,90.855980,95.911659,90.000000,0.855980,17.058640,0.966738
8287,8.287000,90.919136,95.757355,90.000000,0.919138,21.227173,0.963486
8288,8.288000,90.982544,95.603119,90.000000,0.982550,24.856539,0.960108
8289,8.289000,91.046127,95.449242,90.000000,1.046132,28.018990,0.956611
8290,8.290000,91.109795,95.296028,90.000000,1.109796,30.761333,0.953005
8291,8.291000,91.173462,95.143837,90.000000,1.173467,33.202263,0.949298
8292,8.292000,91.237076,94.992981,90.000000,1.237077,35.339661,0.945500
8293,8.293000,91.300537,94.843781,90.000000,1.300536,37.373589,0.941621
8294,8.294000,91.363770,94.696533,90.000000,1.363770,39.361603,0.937671
8295,8.295000,91.426704,94.551468,90.000000,1.426703,41.153610,0.933660
8296,8.296000,91.489258,94.408791,90.000000,1.489261,42.924355,0.929601
8297,8.297000,91.551369,94.268684,90.000000,1.551368,44.001892,0.925503
8298,8.298000,91.612946,94.131294,90.000000,1.612949,44.893505,0.921378
8299,8.299000,91.673927,93.996758,90.000000,1.673929,45.574875,0.917238
8300,8.300000,91.734245,93.865189,90.000000,1.734246,45.983719,0.913095
8301,8.301000,91.793823,93.736710,90.000000,1.793826,46.144440,0.908959
8302,8.302000,91.852600,93.611427,90.000000,1.852600,46.026760,0.904842
8303,8.303000,91.910500,93.489441,90.000000,1.910499,45.733040,0.900756
8304,8.304000,91.967453,93.370819,90.000000,1.967456,45.305069,0.896711
8305,8.305000,92.023415,93.255615,90.000000,2.023416,44.811649,0.892719
8306,8.306000,92.078308,93.143852,90.000000,2.078310,44.214066,0.888791
8307,8.307000,92.132080,93.035545,90.000000,2.132084,43.546097,0.884937
8308,8.308000,92.184662,92.930687,90.000000,2.184663,42.860893,0.881168
8309,8.309000,92.236008,92.829262,90.000000,2.236012,42.205616,0.877494
8310,8.310000,92.286057,92.731232,90.000000,2.286057,41.615097,0.873925
8311,8.311000,92.334755,92.636551,90.000000,2.334757,41.129341,0.870469
8312,8.312000,92.382050,92.545174,90.000000,2.382049,40.649834,0.867137
8313,8.313000,92.427887,92.457039,90.000000,2.427886,40.320889,0.863936
8314,8.314000,92.472229,92.372101,90.000000,2.472228,40.178131,0.860876
8315,8.315000,92.515015,92.290291,90.000000,2.515019,40.197361,0.857964
8316,8.316000,92.556213,92.211548,90.000000,2.556219,40.328781,0.855208
8317,8.317000,92.595772,92.135841,90.000000,2.595772,40.583984,0.852615
8318,8.318000,92.633652,92.063103,90.000000,2.633652,40.932941,0.850191
8319,8.319000,92.669807,91.993309,90.000000,2.669811,41.332207,0.847943
8320,8.320000,92.704216,91.926414,90.000000,2.704215,41.865547,0.845877
8321,8.321000,92.736816,91.862404,90.000000,2.736823,42.472595,0.843998
8322,8.322000,92.767593,91.801277,90.000000,2.767599,43.110588,0.842311
8323,8.323000,92.796516,91.743027,90.000000,2.796518,43.808784,0.840820
8324,8.324000,92.823532,91.687675,90.000000,2.823532,44.564087,0.839529
8325,8.325000,92.848625,91.635239,90.000000,2.848626,45.381767,0.838442
8326,8.326000,92.871765,91.585732,90.000000,2.871767,46.305950,0.837562
8327,8.327000,92.892921,91.539177,90.000000,2.892926,47.325462,0.836892
8328,8.328000,92.912086,91.495621,90.000000,2.912085,48.499832,0.836433
8329,8.329000,92.929214,91.455093,90.000000,2.929215,49.781677,0.836187
8330,8.330000,92.944290,91.417641,90.000000,2.944296,51.311806,0.836155
8331,8.331000,92.957314,91.383286,90.000000,2.957315,52.969769,0.836337
8332,8.332000,92.968239,91.352104,90.000000,2.968243,54.715363,0.836735
8333,8.333000,92.977074,91.324135,90.000000,2.977074,56.632484,0.837347
8334,8.334000,92.983788,91.299431,90.000000,2.983788,59.038597,0.838172
8335,8.335000,92.988380,91.278069,90.000000,2.988385,61.741253,0.839209
8336,8.336000,92.990845,91.260124,90.000000,2.990844,65.154602,0.840457
8337,8.337000,92.991165,91.245705,90.000000,2.991165,68.867691,0.841911
8338,8.338000,92.989334,91.234879,90.000000,2.989335,72.751556,0.843569
8339,8.339000,92.985359,91.227798,90.000000,2.985359,76.247360,0.845428
8340,8.340000,92.979233,91.224556,90.000000,2.979233,79.122673,0.847484
8341,8.341000,92.970955,91.225304,90.000000,2.970955,81.312248,0.849730
8342,8.342000,92.960526,91.230232,90.000000,2.960532,82.854538,0.852163
8343,8.343000,92.947960,91.239532,90.000000,2.947964,83.641632,0.854775
8344,8.344000,92.933266,91.253471,90.000000,2.933265,83.811752,0.857561
8345,8.345000,92.916443,91.272308,90.000000,2.916443,83.512482,0.860513
8346,8.346000,92.897507,91.296249,90.000000,2.897510,82.931870,0.863623
8347,8.347000,92.876480,91.325523,90.000000,2.876486,82.219284,0.866883
8348,8.348000,92.853386,91.360252,90.000000,2.853386,81.416870,0.870285
8349,8.349000,92.828232,91.400528,90.000000,2.828231,80.535675,0.873819
8350,8.350000,92.801041,91.446381,90.000000,2.801040,79.453659,0.877475
8351,8.351000,92.771843,91.497803,90.000000,2.771848,78.231430,0.881243
8352,8.352000,92.740677,91.554749,90.000000,2.740682,76.948944,0.885112
8353,8.353000,92.707565,91.617149,90.000000,2.707569,75.558731,0.889072
8354,8.354000,92.672546,91.684921,90.000000,2.672550,74.022446,0.893111
8355,8.355000,92.635658,91.757996,90.000000,2.635661,72.409851,0.897217
8356,8.356000,92.596939,91.836273,90.000000,2.596940,70.733734,0.901378
8357,8.357000,92.556427,91.919678,90.000000,2.556430,68.901337,0.905581
8358,8.358000,92.514175,92.008095,90.000000,2.514179,67.049896,0.909816
8359,8.359000,92.470222,92.101425,90.000000,2.470227,65.249405,0.914068
8360,8.360000,92.424629,92.199554,90.000000,2.424628,63.253139,0.918325
8361,8.361000,92.377434,92.302376,90.000000,2.377439,61.081306,0.922575
8362,8.362000,92.328705,92.409744,90.000000,2.328705,58.813904,0.926805
8363,8.363000,92.278496,92.521545,90.000000,2.278496,56.397079,0.931002
8364,8.364000,92.226860,92.637642,90.000000,2.226860,53.974373,0.935155
8365,8.365000,92.173859,92.757889,90.000000,2.173858,51.598297,0.939250
8366,8.366000,92.119553,92.882156,90.000000,2.119558,49.215080,0.943277
8367,8.367000,92.064018,93.010292,90.000000,2.064022,46.845337,0.947224
8368,8.368000,92.007317,93.142151,90.000000,2.007317,44.508533,0.951079
8369,8.369000,91.949509,93.277565,90.000000,1.949513,42.224861,0.954833
8370,8.370000,91.890678,93.416351,90.000000,1.890678,39.960350,0.958475
8371,8.371000,91.830887,93.558342,90.000000,1.830887,37.719772,0.961995
8372,8.372000,91.770210,93.703369,90.000000,1.770214,35.512199,0.965386
8373,8.373000,91.708725,93.851250,90.000000,1.708729,33.281647,0.968639
8374,8.374000,91.646500,94.001823,90.000000,1.646506,31.099827,0.971747
8375,8.375000,91.583633,94.154930,90.000000,1.583634,28.306820,0.974704
8376,8.376000,91.520180,94.310410,90.000000,1.520181,25.015108,0.977503
8377,8.377000,91.456230,94.468086,90.000000,1.456230,21.017937,0.980140
8378,8.378000,91.391853,94.627823,90.000000,1.391856,16.208111,0.982611
8379,8.379000,91.327148,94.789459,90.000000,1.327153,10.914611,0.984914
8380,8.380000,91.262192,94.952843,90.000000,1.262192,5.314324,0.987046
8381,8.381000,91.197060,95.117821,90.000000,1.197066,-0.159109,0.989006
8382,8.382000,91.131851,95.284210,90.000000,1.131851,-5.150681,0.990795
8383,8.383000,91.066628,95.451782,90.000000,1.066630,-9.674465,0.992412
8384,8.384000,91.001488,95.620277,90.000000,1.001490,-13.715834,0.993860
8385,8.385000,90.936516,95.789368,90.000000,0.936521,-17.598640,0.995141
8386,8.386000,90.871796,95.958679,90.000000,0.871798,-21.482994,0.996259
8387,8.387000,90.807411,96.127831,90.000000,0.807417,-25.326290,0.997218
8388,8.388000,90.743446,96.296417,90.000000,0.743452,-28.900848,0.998023
8389,8.389000,90.680000,96.464119,90.000000,0.680000,-32.381943,0.998680
8390,8.390000,90.617134,96.630600,90.000000,0.617135,-35.503441,0.999196
8391,8.391000,90.554947,96.795593,90.000000,0.554946,-38.917500,0.999578
8392,8.392000,90.493515,96.958847,90.000000,0.493515,-42.553135,0.999833
8393,8.393000,90.432915,97.120117,90.000000,0.432918,-46.303436,0.999970
8394,8.394000,90.373238,97.279144,90.000000,0.373242,-50.072266,0.999997
8395,8.395000,90.314560,97.435699,90.000000,0.314564,-54.619827,0.999924
8396,8.396000,90.256958,97.589561,90.000000,0.256959,-59.198257,0.999759
8397,8.397000,90.200508,97.740532,90.000000,0.200514,-63.642357,0.999512
8398,8.398000,90.145287,97.888405,90.000000,0.145292,-67.973114,0.999193
8399,8.399000,90.091370,98.032928,90.000000,0.091374,-72.015701,0.998813
8400,8.400000,90.038834,98.173874,90.000000,0.038836,-75.660591,0.998379
8401,8.401000,89.987740,98.311005,90.000000,-0.012260,-79.011642,0.997903
8402,8.402000,89.938148,98.444016,90.000000,-0.061847,-81.953880,0.997393
8403,8.403000,89.890144,98.572617,90.000000,-0.109850,-84.273270,0.996860
8404,8.404000,89.843788,98.696510,90.000000,-0.156206,-86.048309,0.996313
8405,8.405000,89.799141,98.815407,90.000000,-0.200855,-87.457085,0.995759
8406,8.406000,89.756256,98.929039,90.000000,-0.243742,-88.499039,0.995209
8407,8.407000,89.715195,99.037193,90.000000,-0.284805,-89.260178,0.994669
8408,8.408000,89.676010,99.139633,90.000000,-0.323990,-89.858261,0.994147
8409,8.409000,89.638756,99.236183,90.000000,-0.361242,-90.395691,0.993651
8410,8.410000,89.603470,99.326706,90.000000,-0.396527,-90.785446,0.993187
8411,8.411000,89.570213,99.411118,90.000000,-0.429783,-91.115494,0.992761
8412,8.412000,89.539024,99.489319,90.000000,-0.460969,-91.532288,0.992378
8413,8.413000,89.509949,99.561302,90.000000,-0.490052,-91.896194,0.992044
8414,8.414000,89.483002,99.627007,90.000000,-0.516997,-92.199707,0.991761
8415,8.415000,89.458237,99.686440,90.000000,-0.541764,-92.406723,0.991534
8416,8.416000,89.435677,99.739594,90.000000,-0.564324,-92.494171,0.991364
8417,8.417000,89.415344,99.786453,90.000000,-0.584651,-92.426376,0.991255
8418,8.418000,89.397278,99.827026,90.000000,-0.602716,-92.214973,0.991207
8419,8.419000,89.381500,99.861313,90.000000,-0.618501,-91.867661,0.991220
8420,8.420000,89.368011,99.889305,90.000000,-0.631984,-91.356262,0.991295
8421,8.421000,89.356842,99.910995,90.000000,-0.643158,-90.706451,0.991430
8422,8.422000,89.347984,99.926399,90.000000,-0.652010,-89.908890,0.991625
8423,8.423000,89.341469,99.935516,90.000000,-0.658526,-88.989044,0.991875
8424,8.424000,89.337296,99.938370,90.000000,-0.662699,-87.959549,0.992179
8425,8.425000,89.335464,99.935013,90.000000,-0.664530,-86.871826,0.992532
8426,8.426000,89.335983,99.925461,90.000000,-0.664017,-85.662949,0.992931
8427,8.427000,89.338829,99.909775,90.000000,-0.661169,-84.357498,0.993370
8428,8.428000,89.344009,99.888031,90.000000,-0.655992,-83.127007,0.993844
8429,8.429000,89.351509,99.860283,90.000000,-0.648492,-81.922897,0.994347
8430,8.430000,89.361313,99.826622,90.000000,-0.638684,-80.692223,0.994871
8431,8.431000,89.373413,99.787140,90.000000,-0.626581,-79.465912,0.995411
8432,8.432000,89.387794,99.741913,90.000000,-0.612203,-78.166534,0.995957
8433,8.433000,89.404427,99.691063,90.000000,-0.595572,-76.482224,0.996503
8434,8.434000,89.423286,99.634689,90.000000,-0.576714,-74.739143,0.997041
8435,8.435000,89.444351,99.572884,90.000000,-0.555650,-73.055130,0.997560
8436,8.436000,89.467575,99.505753,90.000000,-0.532420,-71.114120,0.998053
8437,8.437000,89.492943,99.433388,90.000000,-0.507053,-69.010284,0.998511
8438,8.438000,89.520409,99.355896,90.000000,-0.479589,-66.679932,0.998924
8439,8.439000,89.549942,99.273369,90.000000,-0.450055,-64.334442,0.999284
8440,8.440000,89.581497,99.185944,90.000000,-0.418499,-61.819649,0.999580
8441,8.441000,89.615044,99.093742,90.000000,-0.384956,-58.965294,0.999804
8442,8.442000,89.650513,98.996902,90.000000,-0.349487,-56.298973,0.999947
8443,8.443000,89.687866,98.895561,90.000000,-0.312133,-53.939079,1.000000
8444,8.444000,89.727058,98.789871,90.000000,-0.272941,-51.527706,0.999954
8445,8.445000,89.768028,98.680016,90.000000,-0.231967,-49.108051,0.999800
8446,8.446000,89.810730,98.566154,90.000000,-0.189265,-46.678459,0.999532
8447,8.447000,89.855110,98.448486,90.000000,-0.144889,-44.145882,0.999141
8448,8.448000,89.901100,98.327202,90.000000,-0.098901,-41.430088,0.998619
8449,8.449000,89.948631,98.202499,90.000000,-0.051363,-38.583015,0.997962
8450,8.450000,89.997665,98.074554,90.000000,-0.002336,-35.671635,0.997162
8451,8.451000,90.048111,97.943550,90.000000,0.048112,-32.708229,0.996215
8452,8.452000,90.099922,97.809639,90.000000,0.099926,-29.722019,0.995116
8453,8.453000,90.153023,97.673012,90.000000,0.153024,-27.025860,0.993860
8454,8.454000,90.207344,97.533829,90.000000,0.207344,-24.350111,0.992446
8455,8.455000,90.262817,97.392288,90.000000,0.262819,-21.579288,0.990870
8456,8.456000,90.319374,97.248589,90.000000,0.319373,-18.702684,0.989130
8457,8.457000,90.376930,97.102928,90.000000,0.376931,-15.669672,0.987227
8458,8.458000,90.435417,96.955521,90.000000,0.435418,-12.527233,0.985160
8459,8.459000,90.494766,96.806564,90.000000,0.494772,-9.231662,0.982931
8460,8.460000,90.554901,96.656273,90.000000,0.554905,-5.522716,0.980541
8461,8.461000,90.615738,96.504799,90.000000,0.615741,-1.330529,0.977992
8462,8.462000,90.677200,96.352356,90.000000,0.677206,3.442674,0.975290
8463,8.463000,90.739220,96.199127,90.000000,0.739224,8.454486,0.972437
8464,8.464000,90.801712,96.045319,90.000000,0.801714,13.239128,0.969439
8465,8.465000,90.864594,95.891144,90.000000,0.864599,17.637045,0.966302
8466,8.466000,90.927795,95.736839,90.000000,0.927799,21.753098,0.963032
8467,8.467000,90.991234,95.582634,90.000000,0.991238,25.316193,0.959637
8468,8.468000,91.054825,95.428825,90.000000,1.054827,28.416140,0.956126
8469,8.469000,91.118492,95.275734,90.000000,1.118498,31.110735,0.952505
8470,8.470000,91.182159,95.123688,90.000000,1.182162,33.508339,0.948785
8471,8.471000,91.245750,94.973045,90.000000,1.245751,35.613853,0.944976
8472,8.472000,91.309181,94.824097,90.000000,1.309183,37.646889,0.941086
8473,8.473000,91.372383,94.677116,90.000000,1.372383,39.602924,0.937127
8474,8.474000,91.435257,94.532364,90.000000,1.435262,41.387276,0.933109
8475,8.475000,91.497765,94.390022,90.000000,1.497765,43.065392,0.929044
8476,8.476000,91.559799,94.250275,90.000000,1.559803,44.119644,0.924942
8477,8.477000,91.621300,94.113258,90.000000,1.621302,44.975964,0.920814
8478,8.478000,91.682198,93.979118,90.000000,1.682200,45.631653,0.916673
8479,8.479000,91.742416,93.847961,90.000000,1.742422,46.007881,0.912530
8480,8.480000,91.801888,93.719902,90.000000,1.801893,46.132195,0.908396
8481,8.481000,91.860550,93.595055,90.000000,1.860550,45.987362,0.904282
8482,8.482000,91.918327,93.473518,90.000000,1.918327,45.679482,0.900201
8483,8.483000,91.975151,93.355347,90.000000,1.975154,45.242283,0.896163
8484,8.484000,92.030968,93.240593,90.000000,2.030970,44.737907,0.892179
8485,8.485000,92.085709,93.129288,90.000000,2.085714,44.128170,0.888260
8486,8.486000,92.139320,93.021439,90.000000,2.139324,43.455643,0.884417
8487,8.487000,92.191742,92.917038,90.000000,2.191746,42.773495,0.880660
8488,8.488000,92.242912,92.816063,90.000000,2.242918,42.122688,0.877000
8489,8.489000,92.292786,92.718475,90.000000,2.292785,41.548935,0.873445
8490,8.490000,92.341293,92.624229,90.000000,2.341293,41.070290,0.870006
8491,8.491000,92.388390,92.533279,90.000000,2.388394,40.599358,0.866691
8492,8.492000,92.434029,92.445572,90.000000,2.434033,40.292709,0.863509
8493,8.493000,92.478157,92.361053,90.000000,2.478163,40.172718,0.860468
8494,8.494000,92.520737,92.279648,90.000000,2.520743,40.208443,0.857577
8495,8.495000,92.561714,92.201309,90.000000,2.561717,40.353394,0.854843
8496,8.496000,92.601051,92.125992,90.000000,2.601052,40.624886,0.852272
8497,8.497000,92.638695,92.053642,90.000000,2.638700,40.983192,0.849871
8498,8.498000,92.674622,91.984230,90.000000,2.674627,41.390678,0.847648
8499,8.499000,92.708786,91.917717,90.000000,2.708791,41.943718,0.845607
8500,8.500000,92.741150,91.854088,90.000000,2.741153,42.555275,0.843753
8501,8.501000,92.771675,91.793335,90.000000,2.771677,43.202530,0.842092
8502,8.502000,92.800331,91.735474,90.000000,2.800336,43.907757,0.840628
8503,8.503000,92.827095,91.680504,90.000000,2.827097,44.670784,0.839365
8504,8.504000,92.851921,91.628448,90.000000,2.851925,45.500217,0.838305
8505,8.505000,92.874794,91.579330,90.000000,2.874799,46.437511,0.837454
8506,8.506000,92.895691,91.533173,90.000000,2.895693,47.477249,0.836812
8507,8.507000,92.914574,91.490013,90.000000,2.914578,48.663437,0.836381
8508,8.508000,92.931427,91.449883,90.000000,2.931428,49.982876,0.836164
8509,8.509000,92.946236,91.412834,90.000000,2.946236,51.525543,0.836161
8510,8.510000,92.958961,91.378906,90.000000,2.958967,53.203499,0.836373
8511,8.511000,92.969612,91.348137,90.000000,2.969616,54.959068,0.836800
8512,8.512000,92.978157,91.320595,90.000000,2.978160,56.902534,0.837441
8513,8.513000,92.984589,91.296326,90.000000,2.984594,59.380215,0.838295
8514,8.514000,92.988892,91.275421,90.000000,2.988898,62.175148,0.839361
8515,8.515000,92.991066,91.257935,90.000000,2.991070,65.623810,0.840636
8516,8.516000,92.991096,91.243980,90.000000,2.991097,69.373520,0.842118
8517,8.517000,92.988976,91.233650,90.000000,2.988979,73.258850,0.843804
8518,8.518000,92.984711,91.227066,90.000000,2.984710,76.673355,0.845690
8519,8.519000,92.978287,91.224342,90.000000,2.978290,79.448517,0.847771
8520,8.520000,92.969719,91.225639,90.000000,2.969725,81.564026,0.850044
8521,8.521000,92.959007,91.231133,90.000000,2.959008,83.006165,0.852501
8522,8.522000,92.946152,91.241035,90.000000,2.946154,83.697464,0.855137
