time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
8.808000000000002,21.363005,21.341,0,1,0,16.4533634185791,21346,16.4528312683105,4279,0,4,10,17,0,16.4508361816406,16.450553894043,16,0,1.04646251873574,-2.03861575300834e-05,1.02598771016943,0,1.0471975511966,0,0.449148178100586,0.449016571044922
8.834000000000001,21.3882397,21.367,0,1,0,16.4481887817383,21372,16.4203910827637,4279,0,4,10,24,0,16.4094619750977,16.4094619750977,16,0,1.04646251873574,-1.51252584146278e-06,1.02599538007337,6.59995978367078e-05,1.0471975511966,0,0.433881759643555,0.433881759643555
8.859,21.4136218,21.392,0,1,0,16.4402961730957,21396,16.329683303833,4279,0,4,10,12,0,16.4090614318848,16.4090614318848,16,0,1.04646251873574,-0.000410099260307106,1.02599538007337,6.73026079311967e-11,1.0471975511966,0,0.468011856079102,0.465368270874023
8.884000000000002,21.4414397,21.417,0,1,0,16.3389701843262,21422,16.3767261505127,4279,0,4,10,14,0,16.4853782653809,16.4853782653809,16,0,1.04646251873574,-0.00124392818861452,1.02599538007337,0,1.0471975511966,0,0.437446594238281,0.43940544128418
8.921000000000001,21.4757596,21.454,0,1,0,16.4119491577148,21458,16.299165725708,4279,0,4,10,15,0,16.3996734619141,16.3996734619141,16,0,1.04646251873574,-0.000494567064151852,1.02600304997731,1.09681673166051e-06,1.0471975511966,0,0.462970733642578,0.460119247436523
8.951000000000002,21.5053866,21.484,0,1,0,16.4389190673828,21488,16.4383335113525,4279,0,4,10,12,0,16.4361553192139,16.4361553192139,16,0,1.04646251873574,-2.45925152739801e-05,1.02600304997731,4.54747350886464e-13,1.0471975511966,0,0.434314727783203,0.434169769287109
8.982999999999999,21.5405936,21.516,0,1,0,16.4330615997314,21521,16.4330348968506,4279,0,4,10,24,0,16.4329395294189,16.4329299926758,16,0,1.04646251873574,-9.05812839846476e-07,1.02600304997731,0,1.0471975511966,0,0.432853698730469,0.432849884033203
9.011000000000001,21.5675038,21.544,0,1,0,16.4328174591064,21549,16.4328155517578,4279,0,4,10,14,0,16.4011077880859,16.397045135498,16,0,1.04646251873574,-4.97809651278658e-08,1.02601071988125,8.05076033429941e-05,1.0471975511966,0,0.457683563232422,0.435359954833984
9.038000000000002,21.5944976,21.571,0,1,0,16.4030075073242,21576,16.4691753387451,4279,0,4,10,21,0,16.4501991271973,16.4478302001953,16,0,1.04646251873574,-0.000166624806979598,1.02601071988125,6.11294126429129e-09,1.0471975511966,0,0.435371398925781,0.434394836425781
9.065,21.6184693,21.598,0,1,0,16.4746360778809,21602,16.4656772613525,4279,0,4,10,12,0,16.4497375488281,16.4497375488281,16,0,1.04646251873574,-0.000180284728912739,1.02601071988125,0,1.0471975511966,0,0.437358856201172,0.436216354370117
9.089,21.646344,21.622,0,1,0,16.4285011291504,21628,16.4281787872314,4279,0,4,10,14,0,16.4269866943359,16.426815032959,16,0,1.04646251873574,-1.21026068882202e-05,1.02601071988125,0,1.0471975511966,0,0.425924301147461,0.425853729248047
9.122000000000002,21.676488,21.655,0,1,0,16.4253234863281,21660,16.4253101348877,4279,0,4,10,17,0,16.4252681732178,16.4252510070801,16,0,1.04646251873574,-6.01806277700234e-07,1.02601071988125,0,1.0471975511966,0,0.425216674804688,0.425216674804688
9.154000000000002,21.7089993,21.687,0,1,0,16.4251708984375,21692,16.4251689910889,4279,0,4,10,17,0,16.4251708984375,16.4251747131348,16,0,1.04646251873574,-2.21664322452853e-08,1.02601071988125,0,1.0471975511966,0,0.425182342529297,0.425182342529297
9.186000000000002,21.7415669,21.719,0,1,0,16.4562568664551,21723,16.4291038513184,4279,0,4,10,12,0,16.4199542999268,16.4421920776367,16,0,1.04655839253498,-0.00103614047043266,1.02601838978519,0.000169281793432674,1.0471975511966,0,0.399509429931641,0.466190338134766
9.212000000000002,21.7659043,21.745,0,1,0,16.4367713928223,21749,16.4349594116211,4279,0,4,10,12,0,16.4281578063965,16.4271602630615,16,0,1.04646251873574,-6.95566438935202e-05,1.02601838978519,1.01408659247681e-10,1.0471975511966,0,0.422885894775391,0.422389984130859
9.235999999999999,21.7918959,21.769,0,1,0,16.376932144165,21774,16.3879680633545,4279,0,4,10,14,0,16.4008693695068,16.4099731445313,16,0,1.04646251873574,-0.000683758456943906,1.02601838978519,0,1.0471975511966,0,0.463932037353516,0.459529876708984
9.262000000000002,21.818068,21.795,0,1,0,16.4330749511719,21800,16.4302864074707,4279,0,4,10,14,0,16.3141059875488,16.3374462127686,16,0,1.04646251873574,-0.000726805277281528,1.02601838978519,0,1.0471975511966,0,0.466831207275391,0.462154388427734
