step,time(s),angle(deg),motor_angle(deg),target(deg),error(deg),action,reward
9100,9.100000,91.970520,95.418907,90.000000,1.970523,0.007902,0.903030
9101,9.101000,92.012611,95.393738,90.000000,2.012611,0.162073,0.899777
9102,9.102000,92.054413,95.368652,90.000000,2.054411,0.319761,0.896518
9103,9.103000,92.095894,95.343651,90.000000,2.095898,0.482669,0.893256
9104,9.104000,92.137062,95.318756,90.000000,2.137064,0.652655,0.889995
9105,9.105000,92.177864,95.293976,90.000000,2.177867,0.830855,0.886739
9106,9.106000,92.218292,95.269318,90.000000,2.218295,1.017922,0.883493
9107,9.107000,92.258308,95.244797,90.000000,2.258313,1.222924,0.880260
9108,9.108000,92.297913,95.220413,90.000000,2.297915,1.449513,0.877045
9109,9.109000,92.337059,95.196182,90.000000,2.337058,1.685924,0.873851
9110,9.110000,92.375725,95.172104,90.000000,2.375731,1.917889,0.870682
9111,9.111000,92.413910,95.148201,90.000000,2.413912,2.145115,0.867544
9112,9.112000,92.451561,95.124481,90.000000,2.451566,2.372231,0.864438
9113,9.113000,92.488686,95.100952,90.000000,2.488688,2.603431,0.861370
9114,9.114000,92.525238,95.077629,90.000000,2.525244,2.841793,0.858343
9115,9.115000,92.561218,95.054527,90.000000,2.561218,3.056647,0.855362
9116,9.116000,92.596581,95.031662,90.000000,2.596585,3.257165,0.852429
9117,9.117000,92.631325,95.009041,90.000000,2.631330,3.470541,0.849549
9118,9.118000,92.665421,94.986679,90.000000,2.665420,3.700199,0.846725
9119,9.119000,92.698845,94.964592,90.000000,2.698847,3.950246,0.843961
9120,9.120000,92.731583,94.942810,90.000000,2.731584,4.254894,0.841260
9121,9.121000,92.763611,94.921318,90.000000,2.763611,4.603300,0.838626
9122,9.122000,92.794914,94.900146,90.000000,2.794913,4.971694,0.836062
9123,9.123000,92.825462,94.879311,90.000000,2.825465,5.343448,0.833571
9124,9.124000,92.855247,94.858803,90.000000,2.855251,5.702065,0.831156
9125,9.125000,92.884254,94.838654,90.000000,2.884259,6.037011,0.828820
9126,9.126000,92.912460,94.818878,90.000000,2.912461,6.343811,0.826567
9127,9.127000,92.939850,94.799492,90.000000,2.939850,6.623509,0.824399
9128,9.128000,92.966400,94.780502,90.000000,2.966399,6.883356,0.822319
9129,9.129000,92.992088,94.761948,90.000000,2.992094,7.132790,0.820328
9130,9.130000,93.016922,94.743851,90.000000,3.016922,7.378859,0.818431
9131,9.131000,93.040863,94.726227,90.000000,3.040868,7.634207,0.816629
9132,9.132000,93.063911,94.709106,90.000000,3.063913,7.809677,0.814924
9133,9.133000,93.086044,94.692497,90.000000,3.086050,7.793755,0.813319
9134,9.134000,93.107246,94.676414,90.000000,3.107251,7.829367,0.811815
9135,9.135000,93.127510,94.660889,90.000000,3.127516,7.936397,0.810414
9136,9.136000,93.146820,94.645920,90.000000,3.146825,8.059735,0.809119
9137,9.137000,93.165161,94.631523,90.000000,3.165164,8.114823,0.807930
9138,9.138000,93.182533,94.617714,90.000000,3.182533,7.849143,0.806850
9139,9.139000,93.198906,94.604500,90.000000,3.198905,7.537828,0.805879
9140,9.140000,93.214279,94.591881,90.000000,3.214280,7.558249,0.805018
9141,9.141000,93.228638,94.579849,90.000000,3.228644,7.711181,0.804270
9142,9.142000,93.241982,94.568420,90.000000,3.241983,7.914826,0.803635
9143,9.143000,93.254295,94.557579,90.000000,3.254298,8.137853,0.803113
9144,9.144000,93.265572,94.547333,90.000000,3.265575,8.375248,0.802706
9145,9.145000,93.275795,94.537674,90.000000,3.275800,8.470842,0.802414
9146,9.146000,93.284973,94.528564,90.000000,3.284979,8.199245,0.802238
9147,9.147000,93.293098,94.520004,90.000000,3.293100,7.879341,0.802178
9148,9.148000,93.300148,94.511993,90.000000,3.300149,7.879696,0.802234
9149,9.149000,93.306129,94.504547,90.000000,3.306132,9.063500,0.802406
9150,9.150000,93.311035,94.497681,90.000000,3.311037,10.104537,0.802695
9151,9.151000,93.314857,94.491394,90.000000,3.314861,10.799145,0.803100
9152,9.152000,93.317596,94.485710,90.000000,3.317600,11.468885,0.803621
9153,9.153000,93.319252,94.480598,90.000000,3.319253,12.046351,0.804257
9154,9.154000,93.319817,94.476044,90.000000,3.319820,12.530621,0.805008
9155,9.155000,93.319290,94.472038,90.000000,3.319294,13.071146,0.805873
9156,9.156000,93.317673,94.468636,90.000000,3.317675,13.517303,0.806851
9157,9.157000,93.314964,94.465919,90.000000,3.314964,14.185386,0.807942
9158,9.158000,93.311157,94.463928,90.000000,3.311159,14.902912,0.809143
9159,9.159000,93.306259,94.462730,90.000000,3.306262,15.263866,0.810455
9160,9.160000,93.300278,94.462341,90.000000,3.300279,15.445603,0.811875
9161,9.161000,93.293190,94.462814,90.000000,3.293196,15.484073,0.813402
9162,9.162000,93.285034,94.464165,90.000000,3.285034,15.359394,0.815033
9163,9.163000,93.275787,94.466431,90.000000,3.275793,15.120584,0.816768
9164,9.164000,93.265465,94.469643,90.000000,3.265465,15.553675,0.818605
9165,9.165000,93.254066,94.473831,90.000000,3.254066,15.514334,0.820540
9166,9.166000,93.241600,94.479050,90.000000,3.241601,15.656627,0.822571
9167,9.167000,93.228065,94.485291,90.000000,3.228070,15.955243,0.824697
9168,9.168000,93.213486,94.492554,90.000000,3.213488,16.560408,0.826915
9169,9.169000,93.197861,94.500824,90.000000,3.197860,16.982649,0.829221
9170,9.170000,93.181183,94.510078,90.000000,3.181188,17.574894,0.831614
9171,9.171000,93.163490,94.520332,90.000000,3.163491,19.136330,0.834089
9172,9.172000,93.144775,94.531586,90.000000,3.144776,18.462198,0.836644
9173,9.173000,93.125053,94.543839,90.000000,3.125057,17.627876,0.839276
9174,9.174000,93.104340,94.557106,90.000000,3.104341,16.657017,0.841981
9175,9.175000,93.082634,94.571419,90.000000,3.082635,16.076698,0.844755
9176,9.176000,93.059959,94.586815,90.000000,3.059966,15.074041,0.847595
9177,9.177000,93.036339,94.603325,90.000000,3.036340,14.264973,0.850497
9178,9.178000,93.011765,94.621048,90.000000,3.011765,13.481619,0.853457
9179,9.179000,92.986267,94.639954,90.000000,2.986268,12.775634,0.856472
9180,9.180000,92.959862,94.659996,90.000000,2.959862,12.016081,0.859537
9181,9.181000,92.932556,94.681084,90.000000,2.932562,11.222510,0.862648
9182,9.182000,92.904381,94.703156,90.000000,2.904381,10.449032,0.865801
9183,9.183000,92.875343,94.726151,90.000000,2.875345,9.681025,0.868991
9184,9.184000,92.845467,94.750008,90.000000,2.845470,8.944375,0.872215
9185,9.185000,92.814774,94.774651,90.000000,2.814775,8.241385,0.875468
9186,9.186000,92.783279,94.800034,90.000000,2.783281,7.575243,0.878745
9187,9.187000,92.751007,94.826103,90.000000,2.751009,6.947987,0.882043
9188,9.188000,92.717972,94.852798,90.000000,2.717978,6.360519,0.885356
9189,9.189000,92.684212,94.880074,90.000000,2.684216,5.811611,0.888681
9190,9.190000,92.649734,94.907860,90.000000,2.649738,5.298154,0.892013
9191,9.191000,92.614563,94.936111,90.000000,2.614562,4.816121,0.895347
9192,9.192000,92.578720,94.964790,90.000000,2.578724,4.360985,0.898679
9193,9.193000,92.542244,94.993828,90.000000,2.542244,3.963946,0.902005
9194,9.194000,92.505135,95.023201,90.000000,2.505136,3.652273,0.905320
9195,9.195000,92.467430,95.052849,90.000000,2.467433,3.354461,0.908621
9196,9.196000,92.429161,95.082741,90.000000,2.429163,3.067701,0.911903
9197,9.197000,92.390335,95.112854,90.000000,2.390341,2.808244,0.915162
9198,9.198000,92.350998,95.143143,90.000000,2.350999,2.566102,0.918393
9199,9.199000,92.311157,95.173569,90.000000,2.311158,2.238782,0.921594
9200,9.200000,92.270844,95.204124,90.000000,2.270847,1.907901,0.924759
9201,9.201000,92.230087,95.234779,90.000000,2.230091,1.575357,0.927886
9202,9.202000,92.188911,95.265503,90.000000,2.188912,1.238234,0.930971
9203,9.203000,92.147339,95.296280,90.000000,2.147343,0.893559,0.934010
9204,9.204000,92.105400,95.327110,90.000000,2.105406,0.530750,0.937000
9205,9.205000,92.063118,95.357956,90.000000,2.063120,0.102356,0.939937
9206,9.206000,92.020523,95.388809,90.000000,2.020527,-0.338196,0.942819
9207,9.207000,91.977646,95.419647,90.000000,1.977647,-0.784845,0.945643
9208,9.208000,91.934502,95.450439,90.000000,1.934501,-1.220742,0.948406
9209,9.209000,91.891129,95.481171,90.000000,1.891129,-1.614002,0.951106
9210,9.210000,91.847534,95.511810,90.000000,1.847539,-1.944898,0.953739
9211,9.211000,91.803772,95.542336,90.000000,1.803778,-2.203226,0.956304
9212,9.212000,91.759857,95.572716,90.000000,1.759860,-2.388283,0.958799
9213,9.213000,91.715813,95.602928,90.000000,1.715812,-2.506833,0.961222
9214,9.214000,91.671669,95.632935,90.000000,1.671668,-2.572029,0.963571
9215,9.215000,91.627457,95.662712,90.000000,1.627456,-2.599921,0.965846
9216,9.216000,91.583191,95.692223,90.000000,1.583197,-2.612185,0.968043
9217,9.217000,91.538918,95.721451,90.000000,1.538917,-2.628611,0.970163
9218,9.218000,91.494644,95.750381,90.000000,1.494643,-2.658554,0.972205
9219,9.219000,91.450401,95.778999,90.000000,1.450404,-2.706383,0.974168
9220,9.220000,91.406227,95.807297,90.000000,1.406227,-2.779503,0.976052
9221,9.221000,91.362137,95.835274,90.000000,1.362138,-2.872763,0.977855
9222,9.222000,91.318161,95.862930,90.000000,1.318165,-2.953105,0.979579
9223,9.223000,91.274330,95.890274,90.000000,1.274329,-3.083360,0.981222
9224,9.224000,91.230659,95.917290,90.000000,1.230663,-3.256631,0.982787
9225,9.225000,91.187180,95.943993,90.000000,1.187182,-3.505761,0.984272
9226,9.226000,91.143921,95.970367,90.000000,1.143920,-3.776932,0.985678
9227,9.227000,91.100899,95.996422,90.000000,1.100904,-4.048300,0.987007
9228,9.228000,91.058151,96.022156,90.000000,1.058153,-4.298319,0.988259
9229,9.229000,91.015686,96.047554,90.000000,1.015690,-4.511352,0.989436
9230,9.230000,90.973549,96.072609,90.000000,0.973548,-4.687368,0.990538
9231,9.231000,90.931747,96.097313,90.000000,0.931747,-4.822844,0.991568
9232,9.232000,90.890312,96.121651,90.000000,0.890315,-4.921613,0.992526
9233,9.233000,90.849266,96.145607,90.000000,0.849266,-4.991683,0.993414
9234,9.234000,90.808632,96.169159,90.000000,0.808633,-5.042675,0.994235
9235,9.235000,90.768433,96.192291,90.000000,0.768437,-5.084890,0.994989
9236,9.236000,90.728699,96.214996,90.000000,0.728699,-5.128081,0.995680
9237,9.237000,90.689438,96.237259,90.000000,0.689439,-5.179844,0.996309
9238,9.238000,90.650688,96.259064,90.000000,0.650692,-5.244341,0.996879
9239,9.239000,90.612465,96.280418,90.000000,0.612470,-5.321547,0.997391
9240,9.240000,90.574783,96.301308,90.000000,0.574788,-5.406905,0.997849
9241,9.241000,90.537682,96.321747,90.000000,0.537686,-5.491831,0.998254
9242,9.242000,90.501160,96.341728,90.000000,0.501165,-5.565866,0.998610
9243,9.243000,90.465256,96.361244,90.000000,0.465259,-5.620496,0.998918
9244,9.244000,90.429985,96.380302,90.000000,0.429988,-5.652143,0.999181
9245,9.245000,90.395363,96.398903,90.000000,0.395365,-5.661753,0.999403
9246,9.246000,90.361412,96.417038,90.000000,0.361413,-5.652618,0.999585
9247,9.247000,90.328148,96.434700,90.000000,0.328150,-5.629704,0.999730
9248,9.248000,90.295586,96.451889,90.000000,0.295590,-5.598735,0.999842
9249,9.249000,90.263756,96.468613,90.000000,0.263761,-5.563801,0.999921
9250,9.250000,90.232666,96.484856,90.000000,0.232670,-5.527400,0.999972
9251,9.251000,90.202339,96.500618,90.000000,0.202344,-5.502766,0.999997
9252,9.252000,90.172798,96.515900,90.000000,0.172797,-5.490542,0.999998
9253,9.253000,90.144043,96.530724,90.000000,0.144042,-5.501763,0.999977
9254,9.254000,90.116096,96.545074,90.000000,0.116100,-5.532704,0.999938
9255,9.255000,90.088974,96.558960,90.000000,0.088977,-5.583450,0.999883
9256,9.256000,90.062691,96.572395,90.000000,0.062694,-5.654038,0.999813
9257,9.257000,90.037270,96.585373,90.000000,0.037272,-5.716780,0.999732
9258,9.258000,90.012711,96.597908,90.000000,0.012711,-5.740109,0.999642
9259,9.259000,89.989037,96.609993,90.000000,-0.010962,-5.559936,0.999544
9260,9.260000,89.966255,96.621643,90.000000,-0.033741,-5.573657,0.999441
9261,9.261000,89.944382,96.632843,90.000000,-0.055618,-5.706900,0.999335
9262,9.262000,89.923424,96.643608,90.000000,-0.076573,-6.257195,0.999227
9263,9.263000,89.903404,96.653923,90.000000,-0.096593,-6.384417,0.999120
9264,9.264000,89.884323,96.663795,90.000000,-0.115676,-6.297867,0.999014
9265,9.265000,89.866196,96.673218,90.000000,-0.133803,-6.166117,0.998913
9266,9.266000,89.849030,96.682205,90.000000,-0.150968,-6.472934,0.998815
9267,9.267000,89.832832,96.690765,90.000000,-0.167162,-7.178016,0.998725
9268,9.268000,89.817627,96.698891,90.000000,-0.182373,-7.268799,0.998641
9269,9.269000,89.803398,96.706551,90.000000,-0.196600,-6.857626,0.998566
9270,9.270000,89.790176,96.713737,90.000000,-0.209823,-6.745554,0.998501
9271,9.271000,89.777954,96.720444,90.000000,-0.222043,-6.547069,0.998445
9272,9.272000,89.766747,96.726692,90.000000,-0.233251,-6.559319,0.998401
9273,9.273000,89.756554,96.732475,90.000000,-0.243442,-6.679579,0.998367
9274,9.274000,89.747391,96.737740,90.000000,-0.252608,-6.876647,0.998346
9275,9.275000,89.739258,96.742470,90.000000,-0.260742,-7.130035,0.998336
9276,9.276000,89.732155,96.746704,90.000000,-0.267846,-7.427794,0.998339
9277,9.277000,89.726089,96.750458,90.000000,-0.273911,-7.968559,0.998353
9278,9.278000,89.721069,96.753746,90.000000,-0.278931,-8.735232,0.998380
9279,9.279000,89.717087,96.756561,90.000000,-0.282913,-9.572978,0.998418
9280,9.280000,89.714157,96.758926,90.000000,-0.285843,-10.278934,0.998467
9281,9.281000,89.712273,96.760811,90.000000,-0.287722,-10.812345,0.998527
9282,9.282000,89.711441,96.762207,90.000000,-0.288555,-11.176123,0.998597
9283,9.283000,89.711670,96.763092,90.000000,-0.288330,-11.396122,0.998676
9284,9.284000,89.712936,96.763435,90.000000,-0.287059,-11.487353,0.998763
9285,9.285000,89.715263,96.763199,90.000000,-0.284737,-11.397512,0.998856
9286,9.286000,89.718636,96.762306,90.000000,-0.281363,-11.186222,0.998956
9287,9.287000,89.723053,96.760727,90.000000,-0.276944,-11.044168,0.999060
9288,9.288000,89.728523,96.758400,90.000000,-0.271473,-11.033308,0.999166
9289,9.289000,89.735031,96.755325,90.000000,-0.264964,-11.027434,0.999274
9290,9.290000,89.742592,96.751480,90.000000,-0.257409,-10.959047,0.999382
9291,9.291000,89.751183,96.746872,90.000000,-0.248817,-10.873293,0.999487
9292,9.292000,89.760796,96.741501,90.000000,-0.239200,-11.273174,0.999588
9293,9.293000,89.771446,96.735390,90.000000,-0.228552,-11.726213,0.999683
9294,9.294000,89.783112,96.728569,90.000000,-0.216886,-11.681753,0.999770
9295,9.295000,89.795792,96.721024,90.000000,-0.204209,-11.543908,0.999846
9296,9.296000,89.809471,96.712776,90.000000,-0.190528,-10.090702,0.999909
9297,9.297000,89.824158,96.703827,90.000000,-0.175843,-9.215538,0.999958
9298,9.298000,89.839821,96.694191,90.000000,-0.160175,-8.756558,0.999989
9299,9.299000,89.856476,96.683853,90.000000,-0.143523,-8.596483,1.000000
9300,9.300000,89.874100,96.672768,90.000000,-0.125901,-8.490488,0.999989
9301,9.301000,89.892677,96.660950,90.000000,-0.107323,-8.399490,0.999953
9302,9.302000,89.912201,96.648399,90.000000,-0.087795,-8.298326,0.999889
9303,9.303000,89.932671,96.635216,90.000000,-0.067325,-8.229413,0.999796
9304,9.304000,89.954056,96.621475,90.000000,-0.045940,-8.110612,0.999670
9305,9.305000,89.976364,96.607216,90.000000,-0.023632,-7.992994,0.999508
9306,9.306000,89.999557,96.592453,90.000000,-0.000437,-7.910422,0.999309
9307,9.307000,90.023651,96.577217,90.000000,0.023653,-7.843932,0.999069
9308,9.308000,90.048599,96.561493,90.000000,0.048604,-7.783422,0.998787
9309,9.309000,90.074409,96.545296,90.000000,0.074415,-7.723020,0.998459
9310,9.310000,90.101067,96.528633,90.000000,0.101066,-7.658260,0.998083
9311,9.311000,90.128540,96.511505,90.000000,0.128544,-7.569694,0.997656
9312,9.312000,90.156822,96.493927,90.000000,0.156828,-7.465953,0.997177
9313,9.313000,90.185898,96.475914,90.000000,0.185904,-7.289286,0.996642
9314,9.314000,90.215759,96.457458,90.000000,0.215759,-7.048789,0.996050
9315,9.315000,90.246361,96.438568,90.000000,0.246365,-6.733706,0.995398
9316,9.316000,90.277710,96.419266,90.000000,0.277709,-6.394078,0.994684
9317,9.317000,90.309776,96.399544,90.000000,0.309776,-6.019864,0.993907
9318,9.318000,90.342545,96.379402,90.000000,0.342548,-5.639002,0.993064
9319,9.319000,90.375992,96.358871,90.000000,0.375995,-5.286682,0.992154
9320,9.320000,90.410110,96.337944,90.000000,0.410112,-4.978181,0.991175
9321,9.321000,90.444862,96.316643,90.000000,0.444864,-4.733548,0.990125
9322,9.322000,90.480240,96.295006,90.000000,0.480244,-4.563753,0.989004
9323,9.323000,90.516220,96.273048,90.000000,0.516226,-4.430623,0.987809
9324,9.324000,90.552788,96.250793,90.000000,0.552788,-4.312093,0.986540
9325,9.325000,90.589897,96.228279,90.000000,0.589903,-4.201588,0.985196
9326,9.326000,90.627563,96.205528,90.000000,0.627565,-4.095196,0.983777
9327,9.327000,90.665726,96.182564,90.000000,0.665732,-3.991529,0.982280
9328,9.328000,90.704391,96.159409,90.000000,0.704397,-3.890491,0.980707
9329,9.329000,90.743530,96.136070,90.000000,0.743534,-3.791832,0.979056
9330,9.330000,90.783119,96.112549,90.000000,0.783122,-3.695023,0.977328
9331,9.331000,90.823128,96.088882,90.000000,0.823133,-3.599473,0.975523
9332,9.332000,90.863541,96.065056,90.000000,0.863541,-3.504604,0.973641
9333,9.333000,90.904327,96.041077,90.000000,0.904331,-3.409847,0.971682
9334,9.334000,90.945473,96.016960,90.000000,0.945476,-3.314641,0.969648
9335,9.335000,90.986954,95.992706,90.000000,0.986955,-3.218445,0.967538
9336,9.336000,91.028732,95.968323,90.000000,1.028736,-3.120717,0.965354
9337,9.337000,91.070801,95.943832,90.000000,1.070803,-3.020959,0.963097
9338,9.338000,91.113129,95.919220,90.000000,1.113129,-2.918736,0.960768
9339,9.339000,91.155685,95.894508,90.000000,1.155688,-2.813705,0.958369
9340,9.340000,91.198463,95.869698,90.000000,1.198466,-2.705625,0.955901
9341,9.341000,91.241417,95.844795,90.000000,1.241421,-2.594271,0.953367
9342,9.342000,91.284538,95.819809,90.000000,1.284540,-2.483121,0.950768
9343,9.343000,91.327789,95.794754,90.000000,1.327789,-2.370366,0.948107
9344,9.344000,91.371155,95.769615,90.000000,1.371160,-2.251893,0.945386
9345,9.345000,91.414604,95.744423,90.000000,1.414607,-2.125453,0.942607
9346,9.346000,91.458122,95.719177,90.000000,1.458122,-1.988387,0.939772
9347,9.347000,91.501671,95.693886,90.000000,1.501672,-1.838333,0.936886
9348,9.348000,91.545235,95.668541,90.000000,1.545235,-1.674483,0.933951
9349,9.349000,91.588783,95.643181,90.000000,1.588784,-1.498830,0.930969
9350,9.350000,91.632294,95.617790,90.000000,1.632299,-1.311502,0.927944
9351,9.351000,91.675743,95.592384,90.000000,1.675746,-1.115299,0.924880
9352,9.352000,91.719101,95.566971,90.000000,1.719104,-0.929872,0.921779
9353,9.353000,91.762344,95.541565,90.000000,1.762346,-0.755414,0.918645
9354,9.354000,91.805450,95.516159,90.000000,1.805451,-0.589194,0.915482
9355,9.355000,91.848389,95.490784,90.000000,1.848392,-0.429806,0.912294
9356,9.356000,91.891144,95.465439,90.000000,1.891150,-0.275016,0.909083
9357,9.357000,91.933693,95.440147,90.000000,1.933695,-0.122425,0.905855
9358,9.358000,91.975990,95.414917,90.000000,1.975994,0.030181,0.902612
9359,9.359000,92.018036,95.389755,90.000000,2.018041,0.184768,0.899359
9360,9.360000,92.059792,95.364677,90.000000,2.059794,0.343124,0.896100
9361,9.361000,92.101234,95.339699,90.000000,2.101239,0.506943,0.892839
9362,9.362000,92.142349,95.314819,90.000000,2.142350,0.678144,0.889579
9363,9.363000,92.183098,95.290054,90.000000,2.183099,0.857222,0.886325
9364,9.364000,92.223465,95.265419,90.000000,2.223465,1.046496,0.883081
9365,9.365000,92.263428,95.240913,90.000000,2.263429,1.254596,0.879852
9366,9.366000,92.302963,95.216545,90.000000,2.302962,1.483838,0.876640
9367,9.367000,92.342033,95.192337,90.000000,2.342038,1.720046,0.873450
9368,9.368000,92.380638,95.168282,90.000000,2.380642,1.951128,0.870286
9369,9.369000,92.418747,95.144417,90.000000,2.418747,2.178025,0.867152
9370,9.370000,92.456322,95.120720,90.000000,2.456327,2.405489,0.864052
9371,9.371000,92.493362,95.097214,90.000000,2.493367,2.637540,0.860990
9372,9.372000,92.529839,95.073929,90.000000,2.529840,2.877137,0.857970
9373,9.373000,92.565727,95.050858,90.000000,2.565726,3.085044,0.854996
9374,9.374000,92.601006,95.028023,90.000000,2.601004,3.287225,0.852071
9375,9.375000,92.635651,95.005440,90.000000,2.635654,3.502696,0.849199
9376,9.376000,92.669647,94.983116,90.000000,2.669648,3.735007,0.846384
9377,9.377000,92.702980,94.961075,90.000000,2.702979,3.988277,0.843629
9378,9.378000,92.735611,94.939331,90.000000,2.735614,4.303517,0.840938
9379,9.379000,92.767532,94.917885,90.000000,2.767538,4.655531,0.838314
9380,9.380000,92.798729,94.896767,90.000000,2.798731,5.025476,0.835760
9381,9.381000,92.829178,94.875969,90.000000,2.829180,5.396212,0.833280
9382,9.382000,92.858856,94.855515,90.000000,2.858857,5.751892,0.830877
9383,9.383000,92.887749,94.835426,90.000000,2.887749,6.082928,0.828553
9384,9.384000,92.915833,94.815697,90.000000,2.915835,6.385613,0.826312
9385,9.385000,92.943100,94.796371,90.000000,2.943101,6.661882,0.824157
9386,9.386000,92.969528,94.777443,90.000000,2.969534,6.919668,0.822089
9387,9.387000,92.995102,94.758949,90.000000,2.995106,7.168192,0.820112
9388,9.388000,93.019806,94.740921,90.000000,3.019811,7.414467,0.818229
9389,9.389000,93.043625,94.723373,90.000000,3.043628,7.671225,0.816440
9390,9.390000,93.066544,94.706322,90.000000,3.066543,7.812656,0.814750
9391,9.391000,93.088539,94.689789,90.000000,3.088543,7.793218,0.813159
9392,9.392000,93.109612,94.673790,90.000000,3.109614,7.841475,0.811670
9393,9.393000,93.129738,94.658333,90.000000,3.129743,7.954465,0.810284
9394,9.394000,93.148911,94.643456,90.000000,3.148915,8.074728,0.809004
9395,9.395000,93.167114,94.629135,90.000000,3.167118,8.106010,0.807831
9396,9.396000,93.184341,94.615417,90.000000,3.184343,7.780829,0.806766
9397,9.397000,93.200577,94.602287,90.000000,3.200579,7.526189,0.805810
9398,9.398000,93.215805,94.589752,90.000000,3.215810,7.574838,0.804966
9399,9.399000,93.230019,94.577812,90.000000,3.230024,7.738139,0.804234
9400,9.400000,93.243217,94.566467,90.000000,3.243220,7.945932,0.803614
9401,9.401000,93.255386,94.555710,90.000000,3.255391,8.170242,0.803109
9402,9.402000,93.266518,94.545555,90.000000,3.266517,8.409355,0.802718
9403,9.403000,93.276596,94.535973,90.000000,3.276599,8.465481,0.802443
9404,9.404000,93.285622,94.526947,90.000000,3.285621,8.119755,0.802283
9405,9.405000,93.293587,94.518463,90.000000,3.293592,7.872809,0.802239
9406,9.406000,93.300491,94.510529,90.000000,3.300491,8.013628,0.802312
9407,9.407000,93.306320,94.503166,90.000000,3.306324,9.242260,0.802501
9408,9.408000,93.311073,94.496376,90.000000,3.311077,10.223866,0.802806
9409,9.409000,93.314743,94.490181,90.000000,3.314745,10.896650,0.803227
9410,9.410000,93.317329,94.484581,90.000000,3.317334,11.560869,0.803764
9411,9.411000,93.318832,94.479553,90.000000,3.318836,12.119501,0.804416
9412,9.412000,93.319244,94.475082,90.000000,3.319246,12.600134,0.805183
9413,9.413000,93.318558,94.471161,90.000000,3.318563,13.161657,0.806064
9414,9.414000,93.316795,94.467857,90.000000,3.316794,13.525657,0.807058
9415,9.415000,93.313927,94.465240,90.000000,3.313926,14.317962,0.808164
9416,9.416000,93.309967,94.463371,90.000000,3.309971,14.971119,0.809381
9417,9.417000,93.304916,94.462280,90.000000,3.304917,15.298492,0.810708
9418,9.418000,93.298775,94.462029,90.000000,3.298776,15.459374,0.812143
9419,9.419000,93.291550,94.462624,90.000000,3.291550,15.475263,0.813684
9420,9.420000,93.283226,94.464111,90.000000,3.283231,15.326422,0.815330
9421,9.421000,93.273827,94.466507,90.000000,3.273832,15.148630,0.817079
9422,9.422000,93.263351,94.469856,90.000000,3.263355,15.564479,0.818929
9423,9.423000,93.251808,94.474205,90.000000,3.251812,15.504345,0.820878
9424,9.424000,93.239189,94.479561,90.000000,3.239190,15.694071,0.822923
9425,9.425000,93.225510,94.485954,90.000000,3.225516,16.007137,0.825061
9426,9.426000,93.210777,94.493362,90.000000,3.210783,16.632977,0.827291
9427,9.427000,93.195007,94.501778,90.000000,3.195012,17.028532,0.829609
9428,9.428000,93.178192,94.511177,90.000000,3.178196,18.003269,0.832013
9429,9.429000,93.160355,94.521576,90.000000,3.160356,19.104322,0.834499
9430,9.430000,93.141502,94.532967,90.000000,3.141504,18.331039,0.837065
9431,9.431000,93.121643,94.545364,90.000000,3.121642,17.505346,0.839707
9432,9.432000,93.100777,94.558777,90.000000,3.100783,16.499502,0.842421
9433,9.433000,93.078941,94.573250,90.000000,3.078947,15.974339,0.845204
9434,9.434000,93.056137,94.588806,90.000000,3.056141,14.978472,0.848052
9435,9.435000,93.032379,94.605492,90.000000,3.032378,14.150407,0.850962
9436,9.436000,93.007675,94.623398,90.000000,3.007680,13.369531,0.853930
9437,9.437000,92.982048,94.642487,90.000000,2.982054,12.674033,0.856951
9438,9.438000,92.955521,94.662682,90.000000,2.955525,11.894857,0.860022
9439,9.439000,92.928101,94.683922,90.000000,2.928102,11.107238,0.863139
9440,9.440000,92.899803,94.706139,90.000000,2.899804,10.333455,0.866296
9441,9.441000,92.870651,94.729279,90.000000,2.870653,9.569747,0.869491
9442,9.442000,92.840660,94.753250,90.000000,2.840662,8.837708,0.872718
9443,9.443000,92.809853,94.778015,90.000000,2.809858,8.140059,0.875974
9444,9.444000,92.778252,94.803505,90.000000,2.778255,7.479703,0.879254
9445,9.445000,92.745880,94.829681,90.000000,2.745879,6.858372,0.882553
9446,9.446000,92.712746,94.856468,90.000000,2.712746,6.276788,0.885867
9447,9.447000,92.678879,94.883827,90.000000,2.678882,5.733335,0.889193
9448,9.448000,92.644302,94.911697,90.000000,2.644308,5.224749,0.892524
9449,9.449000,92.609039,94.940018,90.000000,2.609043,4.746906,0.895857
9450,9.450000,92.573112,94.968758,90.000000,2.573117,4.295272,0.899188
9451,9.451000,92.536545,94.997849,90.000000,2.536548,3.916831,0.902512
9452,9.452000,92.499352,95.027267,90.000000,2.499357,3.607322,0.905824
9453,9.453000,92.461578,95.056961,90.000000,2.461580,3.311235,0.909122
9454,9.454000,92.423233,95.086899,90.000000,2.423235,3.025821,0.912399
9455,9.455000,92.384338,95.117035,90.000000,2.384344,2.777661,0.915653
9456,9.456000,92.344933,95.147354,90.000000,2.344934,2.520428,0.918880
9457,9.457000,92.305031,95.177811,90.000000,2.305032,2.188980,0.922075
9458,9.458000,92.264656,95.208382,90.000000,2.264658,1.857933,0.925234
9459,9.459000,92.223846,95.239052,90.000000,2.223848,1.524807,0.928354
9460,9.460000,92.182610,95.269791,90.000000,2.182614,1.186687,0.931431
9461,9.461000,92.140999,95.300583,90.000000,2.140998,0.840557,0.934463
